From,To,Sign,Star,Sign-Lord,Star-Lord,Sub-Lord,Sub-Sub-Lord,Degree,Min,Second,KS-N,CIL-N,KS-D,paada
214.44166666666666,214.54722222222222,Sco,Anuradha,Ma,Sa,Sa,Su,4,26,30,149,1305,213.33333333333334,1
214.54722222222222,214.72305555555556,Sco,Anuradha,Ma,Sa,Sa,Mo,4,32,50,149,1306,213.33333333333334,1
214.72305555555556,214.8463888888889,Sco,Anuradha,Ma,Sa,Sa,Ma,4,43,23,149,1307,213.33333333333334,1
214.8463888888889,215.16305555555556,Sco,Anuradha,Ma,Sa,Sa,Ra,4,50,47,149,1308,213.33333333333334,1
215.16305555555556,215.44444444444446,Sco,Anuradha,Ma,Sa,Sa,Ju,5,9,47,149,1309,213.33333333333334,1
215.44444444444446,215.71194444444444,Sco,Anuradha,Ma,Sa,Me,Me,5,26,40,150,1310,215.44444444444446,1
215.71194444444444,215.82222222222222,Sco,Anuradha,Ma,Sa,Me,Ke,5,42,43,150,1311,215.44444444444446,1
215.82222222222222,216.13694444444445,Sco,Anuradha,Ma,Sa,Me,Ve,5,49,20,150,1312,215.44444444444446,1
216.13694444444445,216.2313888888889,Sco,Anuradha,Ma,Sa,Me,Su,6,8,13,150,1313,215.44444444444446,1
216.2313888888889,216.38888888888889,Sco,Anuradha,Ma,Sa,Me,Mo,6,13,53,150,1314,215.44444444444446,1
216.38888888888889,216.49916666666667,Sco,Anuradha,Ma,Sa,Me,Ma,6,23,20,150,1315,215.44444444444446,1
216.49916666666667,216.66666666666666,Sco,Anuradha,Ma,Sa,Me,Ra,6,29,57,150,1316,215.44444444444446,1
216.66666666666666,216.7825,Sco,Anuradha,Ma,Sa,Me,Ra,6,40,0,150,1316,215.44444444444446,2
216.7825,217.03416666666666,Sco,Anuradha,Ma,Sa,Me,Ju,6,46,57,150,1317,215.44444444444446,2
217.03416666666666,217.33333333333334,Sco,Anuradha,Ma,Sa,Me,Sa,7,2,3,150,1318,215.44444444444446,2
217.33333333333334,217.3786111111111,Sco,Anuradha,Ma,Sa,Ke,Ke,7,20,0,151,1319,217.33333333333334,2
217.3786111111111,217.50833333333333,Sco,Anuradha,Ma,Sa,Ke,Ve,7,22,43,151,1320,217.33333333333334,2
217.50833333333333,217.54722222222222,Sco,Anuradha,Ma,Sa,Ke,Su,7,30,30,151,1321,217.33333333333334,2
217.54722222222222,217.61194444444445,Sco,Anuradha,Ma,Sa,Ke,Mo,7,32,50,151,1322,217.33333333333334,2
217.61194444444445,217.6575,Sco,Anuradha,Ma,Sa,Ke,Ma,7,36,43,151,1323,217.33333333333334,2
217.6575,217.77416666666667,Sco,Anuradha,Ma,Sa,Ke,Ra,7,39,27,151,1324,217.33333333333334,2
217.77416666666667,217.87777777777777,Sco,Anuradha,Ma,Sa,Ke,Ju,7,46,27,151,1325,217.33333333333334,2
217.87777777777777,218.00083333333333,Sco,Anuradha,Ma,Sa,Ke,Sa,7,52,40,151,1326,217.33333333333334,2
218.00083333333333,218.11111111111111,Sco,Anuradha,Ma,Sa,Ke,Me,8,0,3,151,1327,217.33333333333334,2
218.11111111111111,218.4813888888889,Sco,Anuradha,Ma,Sa,Ve,Ve,8,6,40,152,1328,218.11111111111111,2
218.4813888888889,218.5925,Sco,Anuradha,Ma,Sa,Ve,Su,8,28,53,152,1329,218.11111111111111,2
218.5925,218.77777777777777,Sco,Anuradha,Ma,Sa,Ve,Mo,8,35,33,152,1330,218.11111111111111,2
218.77777777777777,218.9075,Sco,Anuradha,Ma,Sa,Ve,Ma,8,46,40,152,1331,218.11111111111111,2
218.9075,219.24083333333334,Sco,Anuradha,Ma,Sa,Ve,Ra,8,54,27,152,1332,218.11111111111111,2
219.24083333333334,219.53694444444446,Sco,Anuradha,Ma,Sa,Ve,Ju,9,14,27,152,1333,218.11111111111111,2
219.53694444444446,219.88888888888889,Sco,Anuradha,Ma,Sa,Ve,Sa,9,32,13,152,1334,218.11111111111111,2
219.88888888888889,220.0,Sco,Anuradha,Ma,Sa,Ve,Me,9,53,20,152,1335,218.11111111111111,2
220.0,220.20361111111112,Sco,Anuradha,Ma,Sa,Ve,Me,10,0,0,152,1335,218.11111111111111,3
220.20361111111112,220.33333333333334,Sco,Anuradha,Ma,Sa,Ve,Ke,10,12,13,152,1336,218.11111111111111,3
220.33333333333334,220.36666666666667,Sco,Anuradha,Ma,Sa,Su,Su,10,20,0,153,1337,220.33333333333334,3
220.36666666666667,220.42222222222222,Sco,Anuradha,Ma,Sa,Su,Mo,10,22,0,153,1338,220.33333333333334,3
220.42222222222222,220.4611111111111,Sco,Anuradha,Ma,Sa,Su,Ma,10,25,20,153,1339,220.33333333333334,3
220.4611111111111,220.5611111111111,Sco,Anuradha,Ma,Sa,Su,Ra,10,27,40,153,1340,220.33333333333334,3
220.5611111111111,220.65,Sco,Anuradha,Ma,Sa,Su,Ju,10,33,40,153,1341,220.33333333333334,3
220.65,220.75555555555556,Sco,Anuradha,Ma,Sa,Su,Sa,10,39,0,153,1342,220.33333333333334,3
220.75555555555556,220.85,Sco,Anuradha,Ma,Sa,Su,Me,10,45,20,153,1343,220.33333333333334,3
220.85,220.88888888888889,Sco,Anuradha,Ma,Sa,Su,Ke,10,51,0,153,1344,220.33333333333334,3
220.88888888888889,221.0,Sco,Anuradha,Ma,Sa,Su,Ve,10,53,20,153,1345,220.33333333333334,3
221.0,221.0925,Sco,Anuradha,Ma,Sa,Mo,Mo,11,0,0,154,1346,221.0,3
221.0925,221.1575,Sco,Anuradha,Ma,Sa,Mo,Ma,11,5,33,154,1347,221.0,3
221.1575,221.32416666666666,Sco,Anuradha,Ma,Sa,Mo,Ra,11,9,27,154,1348,221.0,3
221.32416666666666,221.47222222222223,Sco,Anuradha,Ma,Sa,Mo,Ju,11,19,27,154,1349,221.0,3
221.47222222222223,221.64805555555554,Sco,Anuradha,Ma,Sa,Mo,Sa,11,28,20,154,1350,221.0,3
221.64805555555554,221.80555555555554,Sco,Anuradha,Ma,Sa,Mo,Me,11,38,53,154,1351,221.0,3
221.80555555555554,221.87027777777777,Sco,Anuradha,Ma,Sa,Mo,Ke,11,48,20,154,1352,221.0,3
221.87027777777777,222.05555555555554,Sco,Anuradha,Ma,Sa,Mo,Ve,11,52,13,154,1353,221.0,3
222.05555555555554,222.11111111111111,Sco,Anuradha,Ma,Sa,Mo,Su,12,3,20,154,1354,221.0,3
222.11111111111111,222.1563888888889,Sco,Anuradha,Ma,Sa,Ma,Ma,12,6,40,155,1355,222.11111111111111,3
222.1563888888889,222.27305555555554,Sco,Anuradha,Ma,Sa,Ma,Ra,12,9,23,155,1356,222.11111111111111,3
222.27305555555554,222.37694444444443,Sco,Anuradha,Ma,Sa,Ma,Ju,12,16,23,155,1357,222.11111111111111,3
222.37694444444443,222.5,Sco,Anuradha,Ma,Sa,Ma,Sa,12,22,37,155,1358,222.11111111111111,3
222.5,222.61027777777778,Sco,Anuradha,Ma,Sa,Ma,Me,12,30,0,155,1359,222.11111111111111,3
222.61027777777778,222.65555555555557,Sco,Anuradha,Ma,Sa,Ma,Ke,12,36,37,155,1360,222.11111111111111,3
222.65555555555557,222.78527777777776,Sco,Anuradha,Ma,Sa,Ma,Ve,12,39,20,155,1361,222.11111111111111,3
222.78527777777776,222.82416666666666,Sco,Anuradha,Ma,Sa,Ma,Su,12,47,7,155,1362,222.11111111111111,3
222.82416666666666,222.88888888888889,Sco,Anuradha,Ma,Sa,Ma,Mo,12,49,27,155,1363,222.11111111111111,3
222.88888888888889,223.1888888888889,Sco,Anuradha,Ma,Sa,Ra,Ra,12,53,20,156,1364,222.88888888888889,3
223.1888888888889,223.33333333333334,Sco,Anuradha,Ma,Sa,Ra,Ju,13,11,20,156,1365,222.88888888888889,3
223.33333333333334,223.45555555555555,Sco,Anuradha,Ma,Sa,Ra,Ju,13,20,0,156,1365,222.88888888888889,4
223.45555555555555,223.7722222222222,Sco,Anuradha,Ma,Sa,Ra,Sa,13,27,20,156,1366,222.88888888888889,4
223.7722222222222,224.05555555555554,Sco,Anuradha,Ma,Sa,Ra,Me,13,46,20,156,1367,222.88888888888889,4
224.05555555555554,224.17222222222222,Sco,Anuradha,Ma,Sa,Ra,Ke,14,3,20,156,1368,222.88888888888889,4
224.17222222222222,224.50555555555556,Sco,Anuradha,Ma,Sa,Ra,Ve,14,10,20,156,1369,222.88888888888889,4
224.50555555555556,224.60555555555555,Sco,Anuradha,Ma,Sa,Ra,Su,14,30,20,156,1370,222.88888888888889,4
224.60555555555555,224.7722222222222,Sco,Anuradha,Ma,Sa,Ra,Mo,14,36,20,156,1371,222.88888888888889,4
224.7722222222222,224.88888888888889,Sco,Anuradha,Ma,Sa,Ra,Ma,14,46,20,156,1372,222.88888888888889,4
224.88888888888889,225.12583333333333,Sco,Anuradha,Ma,Sa,Ju,Ju,14,53,20,157,1373,224.88888888888889,4
225.12583333333333,225.4075,Sco,Anuradha,Ma,Sa,Ju,Sa,15,7,33,157,1374,224.88888888888889,4
225.4075,225.65916666666666,Sco,Anuradha,Ma,Sa,Ju,Me,15,24,27,157,1375,224.88888888888889,4
225.65916666666666,225.76305555555555,Sco,Anuradha,Ma,Sa,Ju,Ke,15,39,33,157,1376,224.88888888888889,4
225.76305555555555,226.05916666666667,Sco,Anuradha,Ma,Sa,Ju,Ve,15,45,47,157,1377,224.88888888888889,4
226.05916666666667,226.14805555555554,Sco,Anuradha,Ma,Sa,Ju,Su,16,3,33,157,1378,224.88888888888889,4
226.14805555555554,226.29638888888888,Sco,Anuradha,Ma,Sa,Ju,Mo,16,8,53,157,1379,224.88888888888889,4
226.29638888888888,226.4,Sco,Anuradha,Ma,Sa,Ju,Ma,16,17,47,157,1380,224.88888888888889,4
226.4,226.66666666666666,Sco,Anuradha,Ma,Sa,Ju,Ra,16,24,0,157,1381,224.88888888888889,4
226.66666666666666,226.93416666666667,Sco,Jyeshtha,Ma,Me,Me,Me,16,40,0,158,1382,226.66666666666666,1
226.93416666666667,227.04444444444445,Sco,Jyeshtha,Ma,Me,Me,Ke,16,56,3,158,1383,226.66666666666666,1
227.04444444444445,227.35916666666665,Sco,Jyeshtha,Ma,Me,Me,Ve,17,2,40,158,1384,226.66666666666666,1
227.35916666666665,227.45361111111112,Sco,Jyeshtha,Ma,Me,Me,Su,17,21,33,158,1385,226.66666666666666,1
227.45361111111112,227.61111111111111,Sco,Jyeshtha,Ma,Me,Me,Mo,17,27,13,158,1386,226.66666666666666,1
227.61111111111111,227.7213888888889,Sco,Jyeshtha,Ma,Me,Me,Ma,17,36,40,158,1387,226.66666666666666,1
227.7213888888889,228.00472222222223,Sco,Jyeshtha,Ma,Me,Me,Ra,17,43,17,158,1388,226.66666666666666,1
228.00472222222223,228.2563888888889,Sco,Jyeshtha,Ma,Me,Me,Ju,18,0,17,158,1389,226.66666666666666,1
228.2563888888889,228.55555555555554,Sco,Jyeshtha,Ma,Me,Me,Sa,18,15,23,158,1390,226.66666666666666,1
228.55555555555554,228.60083333333333,Sco,Jyeshtha,Ma,Me,Ke,Ke,18,33,20,159,1391,228.55555555555554,1
228.60083333333333,228.73055555555555,Sco,Jyeshtha,Ma,Me,Ke,Ve,18,36,3,159,1392,228.55555555555554,1
228.73055555555555,228.76944444444445,Sco,Jyeshtha,Ma,Me,Ke,Su,18,43,50,159,1393,228.55555555555554,1
228.76944444444445,228.83416666666668,Sco,Jyeshtha,Ma,Me,Ke,Mo,18,46,10,159,1394,228.55555555555554,1
228.83416666666668,228.87972222222223,Sco,Jyeshtha,Ma,Me,Ke,Ma,18,50,3,159,1395,228.55555555555554,1
228.87972222222223,228.9963888888889,Sco,Jyeshtha,Ma,Me,Ke,Ra,18,52,47,159,1396,228.55555555555554,1
228.9963888888889,229.1,Sco,Jyeshtha,Ma,Me,Ke,Ju,18,59,47,159,1397,228.55555555555554,1
229.1,229.22305555555556,Sco,Jyeshtha,Ma,Me,Ke,Sa,19,6,0,159,1398,228.55555555555554,1
229.22305555555556,229.33333333333334,Sco,Jyeshtha,Ma,Me,Ke,Me,19,13,23,159,1399,228.55555555555554,1
229.33333333333334,229.70361111111112,Sco,Jyeshtha,Ma,Me,Ve,Ve,19,20,0,160,1400,229.33333333333334,1
229.70361111111112,229.81472222222223,Sco,Jyeshtha,Ma,Me,Ve,Su,19,42,13,160,1401,229.33333333333334,1
229.81472222222223,230.0,Sco,Jyeshtha,Ma,Me,Ve,Mo,19,48,53,160,1402,229.33333333333334,1
230.0,230.12972222222223,Sco,Jyeshtha,Ma,Me,Ve,Ma,20,0,0,160,1403,229.33333333333334,2
230.12972222222223,230.46305555555554,Sco,Jyeshtha,Ma,Me,Ve,Ra,20,7,47,160,1404,229.33333333333334,2
230.46305555555554,230.75916666666666,Sco,Jyeshtha,Ma,Me,Ve,Ju,20,27,47,160,1405,229.33333333333334,2
230.75916666666666,231.11111111111111,Sco,Jyeshtha,Ma,Me,Ve,Sa,20,45,33,160,1406,229.33333333333334,2
231.11111111111111,231.42583333333334,Sco,Jyeshtha,Ma,Me,Ve,Me,21,6,40,160,1407,229.33333333333334,2
231.42583333333334,231.55555555555554,Sco,Jyeshtha,Ma,Me,Ve,Ke,21,25,33,160,1408,229.33333333333334,2
231.55555555555554,231.5888888888889,Sco,Jyeshtha,Ma,Me,Su,Su,21,33,20,161,1409,231.55555555555554,2
231.5888888888889,231.64444444444445,Sco,Jyeshtha,Ma,Me,Su,Mo,21,35,20,161,1410,231.55555555555554,2
231.64444444444445,231.68333333333334,Sco,Jyeshtha,Ma,Me,Su,Ma,21,38,40,161,1411,231.55555555555554,2
231.68333333333334,231.78333333333333,Sco,Jyeshtha,Ma,Me,Su,Ra,21,41,0,161,1412,231.55555555555554,2
231.78333333333333,231.87222222222223,Sco,Jyeshtha,Ma,Me,Su,Ju,21,47,0,161,1413,231.55555555555554,2
231.87222222222223,231.9777777777778,Sco,Jyeshtha,Ma,Me,Su,Sa,21,52,20,161,1414,231.55555555555554,2
231.9777777777778,232.07222222222222,Sco,Jyeshtha,Ma,Me,Su,Me,21,58,40,161,1415,231.55555555555554,2
232.07222222222222,232.11111111111111,Sco,Jyeshtha,Ma,Me,Su,Ke,22,4,20,161,1416,231.55555555555554,2
232.11111111111111,232.22222222222223,Sco,Jyeshtha,Ma,Me,Su,Ve,22,6,40,161,1417,231.55555555555554,2
232.22222222222223,232.31472222222223,Sco,Jyeshtha,Ma,Me,Mo,Mo,22,13,20,162,1418,232.22222222222223,2
232.31472222222223,232.37972222222223,Sco,Jyeshtha,Ma,Me,Mo,Ma,22,18,53,162,1419,232.22222222222223,2
232.37972222222223,232.54638888888888,Sco,Jyeshtha,Ma,Me,Mo,Ra,22,22,47,162,1420,232.22222222222223,2
232.54638888888888,232.69444444444446,Sco,Jyeshtha,Ma,Me,Mo,Ju,22,32,47,162,1421,232.22222222222223,2
232.69444444444446,232.87027777777777,Sco,Jyeshtha,Ma,Me,Mo,Sa,22,41,40,162,1422,232.22222222222223,2
232.87027777777777,233.02777777777777,Sco,Jyeshtha,Ma,Me,Mo,Me,22,52,13,162,1423,232.22222222222223,2
233.02777777777777,233.0925,Sco,Jyeshtha,Ma,Me,Mo,Ke,23,1,40,162,1424,232.22222222222223,2
233.0925,233.27777777777777,Sco,Jyeshtha,Ma,Me,Mo,Ve,23,5,33,162,1425,232.22222222222223,2
233.27777777777777,233.33333333333334,Sco,Jyeshtha,Ma,Me,Mo,Su,23,16,40,162,1426,232.22222222222223,2
233.33333333333334,233.3786111111111,Sco,Jyeshtha,Ma,Me,Ma,Ma,23,20,0,163,1427,233.33333333333334,3
233.3786111111111,233.49527777777777,Sco,Jyeshtha,Ma,Me,Ma,Ra,23,22,43,163,1428,233.33333333333334,3
233.49527777777777,233.59916666666666,Sco,Jyeshtha,Ma,Me,Ma,Ju,23,29,43,163,1429,233.33333333333334,3
233.59916666666666,233.72222222222223,Sco,Jyeshtha,Ma,Me,Ma,Sa,23,35,57,163,1430,233.33333333333334,3
233.72222222222223,233.8325,Sco,Jyeshtha,Ma,Me,Ma,Me,23,43,20,163,1431,233.33333333333334,3
233.8325,233.87777777777777,Sco,Jyeshtha,Ma,Me,Ma,Ke,23,49,57,163,1432,233.33333333333334,3
233.87777777777777,234.0075,Sco,Jyeshtha,Ma,Me,Ma,Ve,23,52,40,163,1433,233.33333333333334,3
234.0075,234.04638888888888,Sco,Jyeshtha,Ma,Me,Ma,Su,24,0,27,163,1434,233.33333333333334,3
234.04638888888888,234.11111111111111,Sco,Jyeshtha,Ma,Me,Ma,Mo,24,2,47,163,1435,233.33333333333334,3
234.11111111111111,234.4111111111111,Sco,Jyeshtha,Ma,Me,Ra,Ra,24,6,40,164,1436,234.11111111111111,3
234.4111111111111,234.67777777777778,Sco,Jyeshtha,Ma,Me,Ra,Ju,24,24,40,164,1437,234.11111111111111,3
234.67777777777778,234.99444444444444,Sco,Jyeshtha,Ma,Me,Ra,Sa,24,40,40,164,1438,234.11111111111111,3
234.99444444444444,235.27777777777777,Sco,Jyeshtha,Ma,Me,Ra,Me,24,59,40,164,1439,234.11111111111111,3
235.27777777777777,235.39444444444445,Sco,Jyeshtha,Ma,Me,Ra,Ke,25,16,40,164,1440,234.11111111111111,3
235.39444444444445,235.7277777777778,Sco,Jyeshtha,Ma,Me,Ra,Ve,25,23,40,164,1441,234.11111111111111,3
235.7277777777778,235.82777777777778,Sco,Jyeshtha,Ma,Me,Ra,Su,25,43,40,164,1442,234.11111111111111,3
235.82777777777778,235.99444444444444,Sco,Jyeshtha,Ma,Me,Ra,Mo,25,49,40,164,1443,234.11111111111111,3
235.99444444444444,236.11111111111111,Sco,Jyeshtha,Ma,Me,Ra,Ma,25,59,40,164,1444,234.11111111111111,3
236.11111111111111,236.34805555555556,Sco,Jyeshtha,Ma,Me,Ju,Ju,26,6,40,165,1445,236.11111111111111,3
236.34805555555556,236.62972222222223,Sco,Jyeshtha,Ma,Me,Ju,Sa,26,20,53,165,1446,236.11111111111111,3
236.62972222222223,236.66666666666666,Sco,Jyeshtha,Ma,Me,Ju,Me,26,37,47,165,1447,236.11111111111111,3
236.66666666666666,236.8813888888889,Sco,Jyeshtha,Ma,Me,Ju,Me,26,40,0,165,1447,236.11111111111111,4
236.8813888888889,236.98527777777778,Sco,Jyeshtha,Ma,Me,Ju,Ke,26,52,53,165,1448,236.11111111111111,4
236.98527777777778,237.2813888888889,Sco,Jyeshtha,Ma,Me,Ju,Ve,26,59,7,165,1449,236.11111111111111,4
237.2813888888889,237.37027777777777,Sco,Jyeshtha,Ma,Me,Ju,Su,27,16,53,165,1450,236.11111111111111,4
237.37027777777777,237.5186111111111,Sco,Jyeshtha,Ma,Me,Ju,Mo,27,22,13,165,1451,236.11111111111111,4
237.5186111111111,237.62222222222223,Sco,Jyeshtha,Ma,Me,Ju,Ma,27,31,7,165,1452,236.11111111111111,4
237.62222222222223,237.88888888888889,Sco,Jyeshtha,Ma,Me,Ju,Ra,27,37,20,165,1453,236.11111111111111,4
237.88888888888889,238.22305555555556,Sco,Jyeshtha,Ma,Me,Sa,Sa,27,53,20,166,1454,237.88888888888889,4
238.22305555555556,238.5222222222222,Sco,Jyeshtha,Ma,Me,Sa,Me,28,13,23,166,1455,237.88888888888889,4
238.5222222222222,238.64527777777778,Sco,Jyeshtha,Ma,Me,Sa,Ke,28,31,20,166,1456,237.88888888888889,4
238.64527777777778,238.99722222222223,Sco,Jyeshtha,Ma,Me,Sa,Ve,28,38,43,166,1457,237.88888888888889,4
238.99722222222223,239.1027777777778,Sco,Jyeshtha,Ma,Me,Sa,Su,28,59,50,166,1458,237.88888888888889,4
239.1027777777778,239.2786111111111,Sco,Jyeshtha,Ma,Me,Sa,Mo,29,6,10,166,1459,237.88888888888889,4
239.2786111111111,239.40194444444444,Sco,Jyeshtha,Ma,Me,Sa,Ma,29,16,43,166,1460,237.88888888888889,4
239.40194444444444,239.7186111111111,Sco,Jyeshtha,Ma,Me,Sa,Ra,29,24,7,166,1461,237.88888888888889,4
239.7186111111111,240.0,Sco,Jyeshtha,Ma,Me,Sa,Ju,29,43,7,166,1462,237.88888888888889,4
240.0,240.04527777777778,Sgr,Mula,Ju,Ke,Ke,Ke,0,0,0,167,1463,240.0,1
240.04527777777778,240.175,Sgr,Mula,Ju,Ke,Ke,Ve,0,2,43,167,1464,240.0,1
240.175,240.2138888888889,Sgr,Mula,Ju,Ke,Ke,Su,0,10,30,167,1465,240.0,1
240.2138888888889,240.2786111111111,Sgr,Mula,Ju,Ke,Ke,Mo,0,12,50,167,1466,240.0,1
240.2786111111111,240.32416666666666,Sgr,Mula,Ju,Ke,Ke,Ma,0,16,43,167,1467,240.0,1
240.32416666666666,240.44083333333333,Sgr,Mula,Ju,Ke,Ke,Ra,0,19,27,167,1468,240.0,1
240.44083333333333,240.54444444444445,Sgr,Mula,Ju,Ke,Ke,Ju,0,26,27,167,1469,240.0,1
240.54444444444445,240.6675,Sgr,Mula,Ju,Ke,Ke,Sa,0,32,40,167,1470,240.0,1
240.6675,240.77777777777777,Sgr,Mula,Ju,Ke,Ke,Me,0,40,3,167,1471,240.0,1
240.77777777777777,241.14805555555554,Sgr,Mula,Ju,Ke,Ve,Ve,0,46,40,168,1472,240.77777777777777,1
241.14805555555554,241.25916666666666,Sgr,Mula,Ju,Ke,Ve,Su,1,8,53,168,1473,240.77777777777777,1
241.25916666666666,241.44444444444446,Sgr,Mula,Ju,Ke,Ve,Mo,1,15,33,168,1474,240.77777777777777,1
241.44444444444446,241.57416666666666,Sgr,Mula,Ju,Ke,Ve,Ma,1,26,40,168,1475,240.77777777777777,1
241.57416666666666,241.9075,Sgr,Mula,Ju,Ke,Ve,Ra,1,34,27,168,1476,240.77777777777777,1
241.9075,242.20361111111112,Sgr,Mula,Ju,Ke,Ve,Ju,1,54,27,168,1477,240.77777777777777,1
242.20361111111112,242.55555555555554,Sgr,Mula,Ju,Ke,Ve,Sa,2,12,13,168,1478,240.77777777777777,1
242.55555555555554,242.87027777777777,Sgr,Mula,Ju,Ke,Ve,Me,2,33,20,168,1479,240.77777777777777,1
242.87027777777777,243.0,Sgr,Mula,Ju,Ke,Ve,Ke,2,52,13,168,1480,240.77777777777777,1
243.0,243.03333333333333,Sgr,Mula,Ju,Ke,Su,Su,3,0,0,169,1481,243.0,1
243.03333333333333,243.0888888888889,Sgr,Mula,Ju,Ke,Su,Mo,3,2,0,169,1482,243.0,1
243.0888888888889,243.12777777777777,Sgr,Mula,Ju,Ke,Su,Ma,3,5,20,169,1483,243.0,1
243.12777777777777,243.2277777777778,Sgr,Mula,Ju,Ke,Su,Ra,3,7,40,169,1484,243.0,1
243.2277777777778,243.31666666666666,Sgr,Mula,Ju,Ke,Su,Ju,3,13,40,169,1485,243.0,1
243.31666666666666,243.33333333333334,Sgr,Mula,Ju,Ke,Su,Sa,3,19,0,169,1486,243.0,1
243.33333333333334,243.42222222222222,Sgr,Mula,Ju,Ke,Su,Sa,3,20,0,169,1486,243.0,2
243.42222222222222,243.51666666666668,Sgr,Mula,Ju,Ke,Su,Me,3,25,20,169,1487,243.0,2
243.51666666666668,243.55555555555554,Sgr,Mula,Ju,Ke,Su,Ke,3,31,0,169,1488,243.0,2
243.55555555555554,243.66666666666666,Sgr,Mula,Ju,Ke,Su,Ve,3,33,20,169,1489,243.0,2
243.66666666666666,243.75916666666666,Sgr,Mula,Ju,Ke,Mo,Mo,3,40,0,170,1490,243.66666666666666,2
243.75916666666666,243.82416666666666,Sgr,Mula,Ju,Ke,Mo,Ma,3,45,33,170,1491,243.66666666666666,2
243.82416666666666,243.99083333333334,Sgr,Mula,Ju,Ke,Mo,Ra,3,49,27,170,1492,243.66666666666666,2
243.99083333333334,244.13888888888889,Sgr,Mula,Ju,Ke,Mo,Ju,3,59,27,170,1493,243.66666666666666,2
244.13888888888889,244.31472222222223,Sgr,Mula,Ju,Ke,Mo,Sa,4,8,20,170,1494,243.66666666666666,2
244.31472222222223,244.47222222222223,Sgr,Mula,Ju,Ke,Mo,Me,4,18,53,170,1495,243.66666666666666,2
244.47222222222223,244.53694444444446,Sgr,Mula,Ju,Ke,Mo,Ke,4,28,20,170,1496,243.66666666666666,2
244.53694444444446,244.72222222222223,Sgr,Mula,Ju,Ke,Mo,Ve,4,32,13,170,1497,243.66666666666666,2
244.72222222222223,244.77777777777777,Sgr,Mula,Ju,Ke,Mo,Su,4,43,20,170,1498,243.66666666666666,2
244.77777777777777,244.82305555555556,Sgr,Mula,Ju,Ke,Ma,Ma,4,46,40,171,1499,244.77777777777777,2
244.82305555555556,244.93972222222223,Sgr,Mula,Ju,Ke,Ma,Ra,4,49,23,171,1500,244.77777777777777,2
244.93972222222223,245.04361111111112,Sgr,Mula,Ju,Ke,Ma,Ju,4,56,23,171,1501,244.77777777777777,2
245.04361111111112,245.16666666666666,Sgr,Mula,Ju,Ke,Ma,Sa,5,2,37,171,1502,244.77777777777777,2
245.16666666666666,245.27694444444444,Sgr,Mula,Ju,Ke,Ma,Me,5,10,0,171,1503,244.77777777777777,2
245.27694444444444,245.32222222222222,Sgr,Mula,Ju,Ke,Ma,Ke,5,16,37,171,1504,244.77777777777777,2
245.32222222222222,245.45194444444445,Sgr,Mula,Ju,Ke,Ma,Ve,5,19,20,171,1505,244.77777777777777,2
245.45194444444445,245.49083333333334,Sgr,Mula,Ju,Ke,Ma,Su,5,27,7,171,1506,244.77777777777777,2
245.49083333333334,245.55555555555554,Sgr,Mula,Ju,Ke,Ma,Mo,5,29,27,171,1507,244.77777777777777,2
245.55555555555554,245.85555555555555,Sgr,Mula,Ju,Ke,Ra,Ra,5,33,20,172,1508,245.55555555555554,2
245.85555555555555,246.12222222222223,Sgr,Mula,Ju,Ke,Ra,Ju,5,51,20,172,1509,245.55555555555554,2
246.12222222222223,246.4388888888889,Sgr,Mula,Ju,Ke,Ra,Sa,6,7,20,172,1510,245.55555555555554,2
246.4388888888889,246.66666666666666,Sgr,Mula,Ju,Ke,Ra,Me,6,26,20,172,1511,245.55555555555554,2
246.66666666666666,246.72222222222223,Sgr,Mula,Ju,Ke,Ra,Me,6,40,0,172,1511,245.55555555555554,3
246.72222222222223,246.8388888888889,Sgr,Mula,Ju,Ke,Ra,Ke,6,43,20,172,1512,245.55555555555554,3
246.8388888888889,247.17222222222222,Sgr,Mula,Ju,Ke,Ra,Ve,6,50,20,172,1513,245.55555555555554,3
247.17222222222222,247.2722222222222,Sgr,Mula,Ju,Ke,Ra,Su,7,10,20,172,1514,245.55555555555554,3
247.2722222222222,247.4388888888889,Sgr,Mula,Ju,Ke,Ra,Mo,7,16,20,172,1515,245.55555555555554,3
247.4388888888889,247.55555555555554,Sgr,Mula,Ju,Ke,Ra,Ma,7,26,20,172,1516,245.55555555555554,3
247.55555555555554,247.7925,Sgr,Mula,Ju,Ke,Ju,Ju,7,33,20,173,1517,247.55555555555554,3
247.7925,248.07416666666666,Sgr,Mula,Ju,Ke,Ju,Sa,7,47,33,173,1518,247.55555555555554,3
248.07416666666666,248.32583333333332,Sgr,Mula,Ju,Ke,Ju,Me,8,4,27,173,1519,247.55555555555554,3
248.32583333333332,248.4297222222222,Sgr,Mula,Ju,Ke,Ju,Ke,8,19,33,173,1520,247.55555555555554,3
248.4297222222222,248.72583333333333,Sgr,Mula,Ju,Ke,Ju,Ve,8,25,47,173,1521,247.55555555555554,3
248.72583333333333,248.81472222222223,Sgr,Mula,Ju,Ke,Ju,Su,8,43,33,173,1522,247.55555555555554,3
248.81472222222223,248.96305555555554,Sgr,Mula,Ju,Ke,Ju,Mo,8,48,53,173,1523,247.55555555555554,3
248.96305555555554,249.06666666666666,Sgr,Mula,Ju,Ke,Ju,Ma,8,57,47,173,1524,247.55555555555554,3
